timestep,AVL_security_pct,ETH_security_pct,total_security,total_fdv,staking_ratio_all,staking_ratio_avl_fusion,staking_ratio_eth_fusion,inflation_rate,total_annual_inflation_rewards_in_avl,total_annual_inflation_rewards_usd,total_annual_rewards_fusion_usd,agents,avg_yield,yield_pcts,fusion_rewards_allocation,avl_rewards_allocation,simulation,subset,run,substep
69,0,100,440005987.9694694,1091878619.2155728,0.3,0.0,1.0,0.034,340000000.0,37123873.053329475,14262664.46350342,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(27276660.167791873)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(158429.76820242323), price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(36065805.85960542)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.437129054685814,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.803915586160823), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,3
69,0,100,441526311.2258347,1091878619.2155728,0.3,0.0,1.0,0.034,340000000.0,37123873.053329475,14262664.46350342,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(27677787.51917157)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(158429.76820242323), price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(36596185.35754079)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.437129054685814,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.803915586160823), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,4
69,0,100,441526311.2258347,1091878619.2155728,0.3,0.0,1.0,0.034,340000000.0,37123873.053329475,14262664.46350342,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(27677787.51917157)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(158429.76820242323), price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(36596185.35754079)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.410835297483779,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.7889444995242565), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,5
69,0,100,441526311.2258347,1092236789.184135,0.3,0.0,1.0,0.034,340000000.0,37136050.832260594,14267343.058717765,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(27677787.51917157)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(158429.76820242323), price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(36596185.35754079)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.1092236789184135)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2786.8898391727967)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.410835297483779,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.7889444995242565), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,6
70,0,100,441526311.2258347,1092236789.184135,0.3,0.0,1.0,0.034,340000000.0,37136050.832260594,14267343.058717765,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(27677787.51917157)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(158429.76820242323), price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(36596185.35754079)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.410835297483779,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.7889444995242565), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,1
70,0,100,441526311.2258347,1092236789.184135,0.3,0.0,1.0,0.034,340000000.0,37136050.832260594,14267343.058717765,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(27677787.51917157)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(158429.76820242323), price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(36596185.35754079)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.410835297483779,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.7889444995242565), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,2
70,0,100,441526311.2258347,1092236789.184135,0.3,0.0,1.0,0.034,340000000.0,37136050.832260594,14267343.058717765,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(27677787.51917157)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(159314.45681994854), price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(36596185.35754079)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.410835297483779,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.7889444995242565), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,3
70,0,100,438155546.5712508,1092236789.184135,0.3,0.0,1.0,0.034,340000000.0,37136050.832260594,14267343.058717765,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28078914.870551266)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(159314.45681994854), price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37126564.85547617)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.410835297483779,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.7889444995242565), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,4
70,0,100,438155546.5712508,1092236789.184135,0.3,0.0,1.0,0.034,340000000.0,37136050.832260594,14267343.058717765,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28078914.870551266)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(159314.45681994854), price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37126564.85547617)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.49913027592046,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.83921771691165), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,5
70,0,100,438155546.5712508,1095276785.7135868,0.3,0.0,1.0,0.034,340000000.0,37239410.71426195,14307053.013383728,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28078914.870551266)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(159314.45681994854), price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37126564.85547617)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10952767857135867)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2750.256036502942)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.49913027592046,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.83921771691165), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,6
71,0,100,438155546.5712508,1095276785.7135868,0.3,0.0,1.0,0.034,340000000.0,37239410.71426195,14307053.013383728,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28078914.870551266)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(159314.45681994854), price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37126564.85547617)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.49913027592046,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.83921771691165), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,1
71,0,100,438155546.5712508,1095276785.7135868,0.3,0.0,1.0,0.034,340000000.0,37239410.71426195,14307053.013383728,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28078914.870551266)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(159314.45681994854), price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37126564.85547617)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.49913027592046,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.83921771691165), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,2
71,0,100,438155546.5712508,1095276785.7135868,0.3,0.0,1.0,0.034,340000000.0,37239410.71426195,14307053.013383728,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28078914.870551266)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(160198.37462004554), price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37126564.85547617)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.49913027592046,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.83921771691165), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,3
71,0,100,439406586.7105079,1095276785.7135868,0.3,0.0,1.0,0.034,340000000.0,37239410.71426195,14307053.013383728,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28480042.221930962)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(160198.37462004554), price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37656944.35341155)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.49913027592046,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.83921771691165), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,4
71,0,100,439406586.7105079,1095276785.7135868,0.3,0.0,1.0,0.034,340000000.0,37239410.71426195,14307053.013383728,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28480042.221930962)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(160198.37462004554), price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37656944.35341155)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.469284836305171,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.8222243804799785), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,5
71,0,100,439406586.7105079,1094546924.0587993,0.3,0.0,1.0,0.034,340000000.0,37214595.41799918,14297519.195518067,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28480042.221930962)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(160198.37462004554), price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37656944.35341155)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10945469240587993)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2742.890417912675)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.469284836305171,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.8222243804799785), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,6
72,0,100,439406586.7105079,1094546924.0587993,0.3,0.0,1.0,0.034,340000000.0,37214595.41799918,14297519.195518067,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28480042.221930962)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(160198.37462004554), price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37656944.35341155)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.469284836305171,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.8222243804799785), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,1
72,0,100,439406586.7105079,1094546924.0587993,0.3,0.0,1.0,0.034,340000000.0,37214595.41799918,14297519.195518067,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28480042.221930962)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(160198.37462004554), price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37656944.35341155)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.469284836305171,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.8222243804799785), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,2
72,0,100,439406586.7105079,1094546924.0587993,0.3,0.0,1.0,0.034,340000000.0,37214595.41799918,14297519.195518067,"{'avl_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=np.float64(0.0), price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=0.0, balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(146411483.2535885), accu_rewards_avl=np.float64(28480042.221930962)), 'eth_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=np.float64(0.0), balance=0, price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=np.float64(1.0), balance=np.float64(161109.85546550105), price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=np.float64(0.0), balance=0, price=30000)}, curr_annual_rewards_avl=np.float64(193588516.7464115), accu_rewards_avl=np.float64(37656944.35341155)), 'btc_maxi': AgentStake(assets={'AVL': AssetAllocation(pct=0.0, balance=0, price=np.float64(0.10947150544908471)), 'ETH': AssetAllocation(pct=0.0, balance=0, price=np.float64(2693.844467968269)), 'BTC': AssetAllocation(pct=0.0, balance=0.0, price=30000)}, curr_annual_rewards_avl=0.0, accu_rewards_avl=0.0)}",8.469284836305171,"{'avl_maxi': 0.0, 'eth_maxi': np.float64(4.8222243804799785), 'btc_maxi': 0.0}",0.38419117647058826,0.4306220095693779,0,0,1,3
