time,open,high,low,close,SMMA,EMA,MA,MA_2,Volume
2024-10-20,0.000010539900017649994,0.000010748743557064613,0.000010526963121268028,0.000010748743557064613,0.00001134859359776028,0.000012316829640710195,NaN,NaN,0.4357563672730405
2024-10-22,0.000010748743557064613,0.000010748743557064613,0.000010585555684972198,0.000010719087601352127,0.000011285642998119463,0.000012213749509138706,NaN,NaN,60.94612863611459
2024-10-24,0.000010719087601352127,0.000010719087601352127,0.000010071558198105784,0.000010071558198105784,0.000011164234518118096,0.000012075543618104323,NaN,NaN,0.18206574977576595
2024-10-25,0.000010071558198105784,0.000010071558198105784,0.000009863506266166273,0.000009863506266166273,0.000011034161692922912,0.000011932831530882514,NaN,NaN,4.048297736331139
2024-10-26,0.000009863506266166273,0.000009863506266166273,0.000009779951595966956,0.000009779951595966956,0.000010908740683227318,0.000011793936051210542,NaN,NaN,38.03613324427428
2024-10-29,0.000009779951595966956,0.000010296167373891708,0.000009779951595966956,0.000010296167373891708,0.000010847483352293757,0.000011697305813964165,NaN,NaN,1.2442064456070734
2024-10-30,0.000010296167373891708,0.000010615532547277257,0.000010296167373891708,0.000010495200688609713,0.000010812255085925352,0.000011619750644586459,NaN,NaN,11.255465770795627
2024-10-31,0.000010495200688609713,0.000010549885306586399,0.000010495200688609713,0.000010549885306586399,0.000010786018107991457,0.000011550727074392906,NaN,NaN,109.55242385599739
2024-11-01,0.000010549885306586399,0.000010549885306586399,0.000010061094737800686,0.000010061094737800686,0.00001071352577097238,0.000011454621762354699,NaN,NaN,0.41755802718611995
2024-11-02,0.000010061094737800686,0.000011278821563140262,0.000010061094737800686,0.000011222920184413494,0.000010764465212316492,0.000011439673273455266,NaN,NaN,312.5138877917394
2024-11-03,0.000011222920184413494,0.000011222920184413494,0.000010849950072406026,0.000011007282663741487,0.000010788746957458992,0.000011411777105086635,NaN,NaN,9.186042405479723
2024-11-05,0.000011007282663741487,0.000011663924993056783,0.000010792593885293834,0.000011448704382632926,0.000010854742699976385,0.000011414159510089622,NaN,NaN,128.76320521941065
2024-11-06,0.000011448704382632926,0.000012723654785328712,0.000011448704382632926,0.000012723654785328712,0.000011041633908511618,0.00001149864307623408,NaN,NaN,0.35765821722450103
2024-11-07,0.000012723654785328712,0.00001549868246587646,0.000012723654785328712,0.00001549868246587646,0.000011487338764248102,0.000011756710133630362,NaN,NaN,472.4947700796261
2024-11-08,0.00001549868246587646,0.00001937232369868566,0.00001549868246587646,0.00001937232369868566,0.000012275837257691858,0.000012248040041053284,NaN,NaN,2304.478462948519
2024-11-09,0.00001937232369868566,0.000021364733418517803,0.00001937232369868566,0.000020424568113866033,0.000013090710343309274,0.000012775557981234753,NaN,NaN,1127.930272574877
2024-11-10,0.000020424568113866033,0.000027571516259375846,0.000020424568113866033,0.00002464312952527808,0.000014245952261506155,0.000013541207758269806,NaN,NaN,3586.5537579708675
2024-11-11,0.00002464312952527808,0.00002602800800365392,0.00002249343086940432,0.00002430578826825275,0.000015251935862180813,0.000014235696823429995,NaN,NaN,1382.7143669948791
2024-11-12,0.00002430578826825275,0.000024566456786017724,0.000022448997974475563,0.000022733227099197267,0.000016000064985882458,0.000014783924583156915,NaN,NaN,731.6595331951459
2024-11-13,0.000022733227099197267,0.000022889692155924407,0.00002209355016878304,0.000022889692155924407,0.000016689027702886652,0.000015306877329787075,NaN,NaN,33.70525181204405
2024-11-14,0.000022889692155924407,0.000022889692155924407,0.000021928361464346597,0.0000223328597872061,0.000017253410911318598,0.0000157601665205883,NaN,NaN,138.3757975790201
2024-11-15,0.0000223328597872061,0.00002268779884869466,0.000021571970060977188,0.00002268779884869466,0.000017796849705056205,0.000016207110541756452,NaN,NaN,327.8250476480171
2024-11-16,0.00002268779884869466,0.000024405252932742487,0.00002268779884869466,0.000024405252932742487,0.000018457690027824833,0.000016736022954078132,NaN,NaN,46.89077913407852
2024-11-17,0.000024405252932742487,0.000024405252932742487,0.000023127127862976236,0.00002334056171349724,0.000018945977196392075,0.000017162122228879364,NaN,NaN,187.76822120406908
2024-11-18,0.00002334056171349724,0.00002378123318040382,0.00002334056171349724,0.00002378123318040382,0.00001942950279479325,0.000017589161645106748,NaN,NaN,33.5458435971827
2024-11-19,0.00002378123318040382,0.00002379268122415918,0.00002378123318040382,0.00002379268122415918,0.000019865820637729842,0.000017989388714723035,NaN,NaN,12.64880535261524
2024-11-20,0.00002379268122415918,0.00002379268122415918,0.000023488636974211857,0.000023723207022149718,0.00002025155927617183,0.000018359312476492498,NaN,NaN,34.923286304712704
2024-11-21,0.000023723207022149718,0.00002558114983656645,0.000023533759605441972,0.00002545262125507186,0.00002077166547406183,0.00001881694530091697,NaN,NaN,95.03741211075045
2024-11-22,0.00002545262125507186,0.00002876574393000379,0.00002545262125507186,0.00002875403854787644,0.00002156990278144329,0.000019458048091043388,NaN,NaN,671.3178765348745
2024-11-23,0.00002875403854787644,0.000043214290417055594,0.00002875403854787644,0.00004313542543968727,0.00002372645504726769,0.00002098562082321396,NaN,NaN,2243.517177369859
2024-11-24,0.00004313542543968727,0.000043937986534704314,0.00003079462036774074,0.000034161515032032126,0.00002476996104574413,0.000021835678514105453,NaN,NaN,3244.7722688639155
2024-11-25,0.000034161515032032126,0.000037891026282004696,0.000034161515032032126,0.0000370008476238323,0.00002599304970355295,0.000022814076521184604,NaN,NaN,489.9661989519777
2024-11-26,0.0000370008476238323,0.00003732539748513023,0.0000301105178528219,0.000031366779618161896,0.000026530422695013843,0.000023365863817763783,NaN,NaN,1956.219949438116
2024-11-27,0.000031366779618161896,0.00003572230651256764,0.000031366779618161896,0.00003550683270119025,0.000027428063695631484,0.000024149152132823556,NaN,NaN,1316.8725062768158
2024-11-28,0.00003550683270119025,0.00003550683270119025,0.00003307340713723038,0.0000332635788254721,0.000028011615208615547,0.000024737179661381526,NaN,NaN,93.28466631535721
2024-11-29,0.0000332635788254721,0.000033505824254953643,0.00003311328726345545,0.000033505824254953643,0.00002856103611324936,0.000025302898667418438,0.000017745337054758148,NaN,118.06745761281714
2024-11-30,0.000033505824254953643,0.00003565654893961126,0.00003067457758298449,0.00003067457758298449,0.000028772390260222872,0.000025649458597454958,0.000017796523885888796,NaN,1148.1109310378645
2024-12-01,0.00003067457758298449,0.00003188610680762471,0.000030318737198754007,0.00003183528583950241,0.000029078679818150827,0.00002604854422597415,0.000017817579372633205,NaN,234.02043200754585
2024-12-02,0.00003183528583950241,0.00003609064069515959,0.00003183528583950241,0.00003609064069515959,0.000029779875905851705,0.0000266964214175345,0.000017884288695461332,NaN,881.1739886493393
2024-12-03,0.00003609064069515959,0.000036139966419846046,0.000035587459209616496,0.000035587459209616496,0.000030360634236228187,0.000027270036758959146,0.0000179704175643239,NaN,21.004850169793244
2024-12-04,0.000035587459209616496,0.000037197318321023007,0.0000325069320612777,0.00003346914960799369,0.00003067148577340474,0.00002766997952341299,0.000018033472467752267,NaN,1316.2210746145008
2024-12-05,0.00003346914960799369,0.00003597336567418335,0.00003262568053691956,0.00003262568053691956,0.000030866905249756224,0.00002798970216944567,0.000018088495770903944,NaN,1346.388564467715
2024-12-06,0.00003262568053691956,0.000034554778153639745,0.000026216493002993495,0.000026227164551409013,0.000030402931179921502,0.000027875990065056208,0.00001809429678984859,NaN,1761.9589873727166
2024-12-07,0.000026227164551409013,0.000033699206528415094,0.000026138056875177673,0.00003340122087197102,0.000030702760149126456,0.00002823245656872813,0.0000181762354422136,NaN,2198.5287914171895
2024-12-08,0.00003340122087197102,0.00003340122087197102,0.0000318053424476919,0.0000318053424476919,0.000030813018378983,0.00002846296533511289,0.000018243989631901422,NaN,289.66991561804184
2024-12-09,0.0000318053424476919,0.0000318053424476919,0.000030561242039389976,0.000030561242039389976,0.00003078784074502369,0.00002859833802571141,0.000018313369971048608,NaN,115.55876529169076
2024-12-10,0.000030561242039389976,0.000030561242039389976,0.00002883295620927913,0.00002883295620927913,0.000030592352291449235,0.00002861347468271578,0.000018354805223970232,NaN,97.13183303424667
2024-12-11,0.00002883295620927913,0.000029984968611982386,0.00002883295620927913,0.000029984968611982386,0.00003053161392350255,0.000028701958162023304,0.000018421983827833656,NaN,16.50348001220445
2024-12-12,0.000029984968611982386,0.00003289341630372626,0.000029984968611982386,0.000032647835954322794,0.00003074323612658458,0.00002895653092281682,0.00001852106163437336,NaN,401.59249392997253
2024-12-13,0.000032647835954322794,0.000032647835954322794,0.00003208482314403257,0.00003232066103657939,0.00003090097861758406,0.00002917357157531763,0.000018618187196738047,NaN,15.40447467375083
2024-12-16,0.00003232066103657939,0.00003232066103657939,0.000028936854751840015,0.000028936854751840015,0.000030704566231009654,0.000029158299522190044,0.00001868736270373153,NaN,890.4163676111775
2024-12-17,0.000028936854751840015,0.00003062548620029122,0.000028936854751840015,0.000029666413812926732,0.00003060075098920136,0.000029191081089334346,0.000018762893254879265,NaN,926.4059362694217
2024-12-18,0.00002966641381,0.00002966641381,0.00002838821988,0.00002865122508,0.000030405798398281228,0.00002915625166937729,0.000018845571709115457,NaN,62.72044436
2024-12-19,0.00002865122508,0.00002865122508,0.00002686084264,0.00002686084264,0.00003005130282245311,0.000029008160764256173,0.000018942655895791163,NaN,141.26035016
